umap_1	umap_2	cell_type	cell_type_broad	tissue	subtype
2.3991663455963135	1.2328214645385742	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
5.890428066253662	11.555021286010742	Neutrophil	Myeloid	liver	SCLC-N
2.591733694076538	1.7757883071899414	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
4.944116115570068	9.812050819396973	Neutrophil	Myeloid	liver	SCLC-A
8.525341987609863	-3.0658600330352783	Tgd	T cells	pleural_effusion	SCLC-A
3.674180269241333	-2.106635093688965	CD8+ Tmem	T cells	lung	SCLC-A
3.480973958969116	-2.122265100479126	CD8+ Tmem	T cells	lung	SCLC-A
-2.3972654342651367	9.610248565673828	cDC	Myeloid	pleural_effusion	SCLC-A
0.7181676626205444	0.5975457429885864	CD4+ Tconv	T cells	adrenal_kidney	SCLC-A
-6.463550567626953	-5.444254398345947	CD4+ Treg	T cells	lung	SCLC-A
2.7375075817108154	1.7133150100708008	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
7.2435622215271	-2.555915594100952	NK	NK	lung	SCLC-A
2.235191822052002	1.689165472984314	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
5.3147077560424805	10.438712120056152	Neutrophil	Myeloid	LN	SCLC-A
2.106265068054199	-1.0256365537643433	CD8+ Tmem	T cells	lung	SCLC-A
9.576610565185547	-2.9828543663024902	Tgd	T cells	pleural_effusion	SCLC-A
2.771466016769409	1.7856299877166748	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.765287399291992	-6.114462375640869	CD4+ Treg	T cells	lung	SCLC-A
2.768148422241211	1.8507646322250366	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-2.774035692214966	10.384065628051758	Mono/Mφ	Myeloid	lung	SCLC-A
3.027798891067505	0.9657071232795715	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-2.4725892543792725	10.866374015808105	Mono/Mφ	Myeloid	LN	SCLC-A
-6.3336710929870605	-6.688451290130615	CD4+ Tconv	T cells	lung	SCLC-A
1.4933604001998901	-5.394473552703857	CD8+ Tmem	T cells	liver	SCLC-A
2.2504396438598633	-0.5192419290542603	CD8+ Tmem	T cells	lung	SCLC-A
9.674560546875	-3.036501407623291	Tgd	T cells	pleural_effusion	SCLC-A
2.6943249702453613	1.6773018836975098	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.537971496582031	-3.1392910480499268	Tgd	T cells	pleural_effusion	SCLC-A
-12.93172836303711	1.0285570621490479	B cell	B cell	LN	SCLC-A
8.326094627380371	-1.506905198097229	NK	NK	lung	SCLC-A
7.667591571807861	-2.688610553741455	NK	NK	lung	SCLC-A
4.929732322692871	9.889521598815918	Neutrophil	Myeloid	liver	SCLC-A
0.9857130646705627	-0.6819214820861816	CD4+ Tconv	T cells	lung	SCLC-A
3.096184492111206	-1.5487829446792603	CD8+ Tmem	T cells	lung	SCLC-A
5.1254496574401855	9.803936004638672	Neutrophil	Myeloid	liver	SCLC-A
4.009357929229736	-5.512091159820557	CD8+ Teff	T cells	LN	SCLC-A
3.302116870880127	-2.010462522506714	CD8+ Tmem	T cells	lung	SCLC-A
9.02428913116455	-2.804257392883301	Tgd	T cells	pleural_effusion	SCLC-A
2.0450339317321777	-0.28247755765914917	CD4+ Tconv	T cells	LN	SCLC-A
-2.267836809158325	10.438213348388672	Mono/Mφ	Myeloid	pleural_effusion	SCLC-A
-12.940589904785156	1.0535401105880737	B cell	B cell	LN	SCLC-A
-7.393266677856445	-6.455896377563477	CD8+ Teff	T cells	lung	SCLC-A
3.985670566558838	-5.317960739135742	CD8+ Teff	T cells	LN	SCLC-A
-6.348641395568848	-6.728227615356445	CD4+ Tconv	T cells	lung	SCLC-A
-3.1311795711517334	9.996500968933105	Mono/Mφ	Myeloid	lung	SCLC-A
3.125673294067383	-2.052886962890625	CD8+ Tmem	T cells	lung	SCLC-A
2.704392671585083	2.0213968753814697	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.318912506103516	-6.922401428222656	NK	NK	lung	SCLC-A
5.354506492614746	11.156523704528809	Neutrophil	Myeloid	LN	SCLC-A
1.1701581478118896	0.46638092398643494	CD8+ Tmem	T cells	axilla	SCLC-N
8.708133697509766	-2.8122310638427734	Tgd	T cells	pleural_effusion	SCLC-A
-7.268065452575684	-6.691224575042725	CD8+ Tmem	T cells	lung	SCLC-A
-6.77028751373291	-5.998010158538818	CD4+ Tconv	T cells	lung	SCLC-A
-1.1412947177886963	9.1000518798828125	Mono/Mφ	Myeloid	lung	SCLC-A
2.668182611465454	-0.23864538967609406	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-3.117922782897949	10.720344543457031	Mono/Mφ	Myeloid	lung	SCLC-A
2.975231885910034	-2.1474413871765137	CD8+ Tmem	T cells	lung	SCLC-A
2.5445971488952637	0.9168176054954529	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-0.3870544731616974	0.9870407581329346	CD4+ Tconv	T cells	pleural_effusion	SCLC-N
0.45548108220100403	1.3741257190704346	CD4+ Tconv	T cells	lung	SCLC-A
-2.0657079219818115	-2.7643167972564697	CD4+ Treg	T cells	liver	SCLC-N
-12.963403701782227	1.126583218574524	B cell	B cell	LN	SCLC-A
-1.351894497871399	-3.196145534515381	CD4+ Tconv	T cells	liver	SCLC-A
2.5908257961273193	-4.138393402099609	CD8+ Tmem	T cells	liver	SCLC-N
2.6515650749206543	2.0938241481781006	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
5.4854936599731445	10.455265045166016	Neutrophil	Myeloid	LN	SCLC-A
2.628467559814453	1.9953712224960327	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-8.140501976013184	-6.579125881195068	CD8+ Tmem	T cells	lung	SCLC-A
-2.3725147247314453	-1.870505928993225	CD4+ Treg	T cells	lung	SCLC-N
-9.201434135437012	7.093710422515869	pDC	Myeloid	lung	SCLC-A
2.3290960788726807	1.8147245645523071	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.858213424682617	0.8735361695289612	B cell	B cell	LN	SCLC-A
-12.9298095703125	1.11124587059021	B cell	B cell	LN	SCLC-A
2.594395637512207	-4.314483642578125	CD8+ Tmem	T cells	lung	SCLC-A
-8.03261661529541	-6.564140319824219	CD8+ Tmem	T cells	lung	SCLC-A
-1.1716641187667847	-5.272903919219971	CD4+ Tconv	T cells	liver	SCLC-A
-5.410926342010498	-6.068116188049316	CD8+ Tmem	T cells	lung	SCLC-A
2.878427743911743	-2.0549066066741943	CD4+ Treg	T cells	lung	SCLC-A
8.273702621459961	-2.9310622215270996	Tgd	T cells	pleural_effusion	SCLC-A
2.6324455738067627	0.22740617394447327	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
0.16205787658691406	1.4737462997436523	CD4+ Tconv	T cells	axilla	SCLC-N
-6.743838310241699	-6.590023517608643	CD4+ Tconv	T cells	lung	SCLC-A
0.5954551100730896	-0.019156834110617638	CD4+ Tconv	T cells	lung	SCLC-A
1.568988561630249	0.10150741785764694	CD8+ Tmem	T cells	LN	SCLC-A
4.851238250732422	9.907208442687988	Neutrophil	Myeloid	liver	SCLC-A
9.61186408996582	-2.7982089519500732	Tgd	T cells	pleural_effusion	SCLC-A
2.1128201484680176	1.7221481800079346	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.280313014984131	-6.629598140716553	CD4+ Tconv	T cells	lung	SCLC-A
-2.7435855865478516	10.318357467651367	Mono/Mφ	Myeloid	lung	SCLC-A
1.024368405342102	0.3462066948413849	CD4+ Tconv	T cells	lung	SCLC-A
2.756131172180176	-1.8879737854003906	CD8+ Tmem	T cells	lung	SCLC-A
2.699769973754883	-1.116539478302002	CD8+ Tmem	T cells	lung	SCLC-A
0.29419171810150146	1.5546077489852905	CD8+ Tmem	T cells	lung	SCLC-A
0.6810247302055359	-0.7588464617729187	CD4+ Treg	T cells	lung	SCLC-A
3.3805410861968994	-2.0672414302825928	CD8+ Tmem	T cells	lung	SCLC-A
2.621424674987793	-1.1426211595535278	CD8+ Tmem	T cells	lung	SCLC-A
2.960921049118042	1.1883530616760254	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-0.1343226134777069	0.7450796961784363	CD4+ Tconv	T cells	LN	SCLC-N
9.610716819763184	-2.790072441101074	Tgd	T cells	pleural_effusion	SCLC-A
-11.219804763793945	1.3543273210525513	B cell	B cell	lung	SCLC-A
2.781090021133423	1.2139915227890015	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.383789539337158	-6.648371696472168	CD4+ Tconv	T cells	lung	SCLC-A
-1.5876760482788086	8.863691329956055	Mono/Mφ	Myeloid	liver	SCLC-N
8.430879592895508	-3.103018283843994	Tgd	T cells	pleural_effusion	SCLC-A
2.4257922172546387	-4.80836296081543	CD8+ Tmem	T cells	liver	SCLC-N
8.415116310119629	-2.6085853576660156	Tgd	T cells	pleural_effusion	SCLC-A
5.443881988525391	10.517061233520508	Neutrophil	Myeloid	LN	SCLC-A
2.592156171798706	-1.8085960149765015	CD4+ Tconv	T cells	lung	SCLC-A
1.6181640625	-0.7939572334289551	CD4+ Tconv	T cells	lung	SCLC-A
1.9337873458862305	-0.9191494584083557	CD4+ Tconv	T cells	lung	SCLC-A
-0.9799478054046631	-4.862979412078857	CD4+ Tconv	T cells	liver	SCLC-A
2.388634443283081	-4.530004024505615	CD8+ Tmem	T cells	liver	SCLC-N
4.886971950531006	10.144621849060059	Neutrophil	Myeloid	liver	SCLC-N
2.548468589782715	2.0768048763275146	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.45283031463623	-2.5977659225463867	Tgd	T cells	pleural_effusion	SCLC-A
1.4653435945510864	0.038095396012067795	CD8+ Tmem	T cells	LN	SCLC-A
5.2210917472839355	11.943988800048828	Neutrophil	Myeloid	liver	SCLC-A
9.256335258483887	-2.687727928161621	Tgd	T cells	pleural_effusion	SCLC-A
1.3941447734832764	-0.7110319137573242	CD4+ Tconv	T cells	lung	SCLC-A
9.086250305175781	-3.0652048587799072	Tgd	T cells	pleural_effusion	SCLC-A
2.9789435863494873	1.2233229875564575	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.18732213973999	-6.5847601890563965	CD4+ Tconv	T cells	lung	SCLC-A
9.416600227355957	-2.726670742034912	Tgd	T cells	lung	SCLC-A
1.3631480932235718	-0.6523788571357727	CD4+ Tconv	T cells	lung	SCLC-A
-2.894716501235962	10.298539161682129	Mono/Mφ	Myeloid	lung	SCLC-A
-0.9390052556991577	-3.166386604309082	CD4+ Tconv	T cells	liver	SCLC-N
1.3527072668075562	-0.7921140789985657	CD4+ Tconv	T cells	lung	SCLC-A
-1.3433388471603394	9.4225311279296875	Mono/Mφ	Myeloid	lung	SCLC-N
2.2799055576324463	-4.780558109283447	CD8+ Tmem	T cells	liver	SCLC-N
-2.894780158996582	10.693818092346191	Mono/Mφ	Myeloid	lung	SCLC-A
2.210559844970703	-5.007148742675781	CD8+ Tmem	T cells	lung	SCLC-A
-1.628669023513794	-1.4055147171020508	CD4+ Treg	T cells	lung	SCLC-A
9.54037857055664	-2.9202311038970947	Tgd	T cells	pleural_effusion	SCLC-A
0.04635675624012947	-0.8081256151199341	CD4+ Tconv	T cells	LN	SCLC-A
-7.541556358337402	-6.207571029663086	CD8+ Tmem	T cells	lung	SCLC-A
2.519927740097046	-4.1741437911987305	CD8+ Tmem	T cells	liver	SCLC-N
9.565258979797363	-3.147675037384033	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-11.283873558044434	1.2940149307250977	B cell	B cell	lung	SCLC-A
2.755587339401245	1.0981669425964355	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.0216410160064697	2.251627206802368	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.735662937164307	-5.643142223358154	CD4+ Treg	T cells	lung	SCLC-A
2.015176296234131	1.7661439180374146	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.4140397310256958	8.854928016662598	Mono/Mφ	Myeloid	lung	SCLC-A
3.692517042160034	-1.932239294052124	CD8+ Tmem	T cells	lung	SCLC-A
-6.892787456512451	-6.6955647468566895	CD8+ Tmem	T cells	lung	SCLC-A
-7.726780891418457	-6.4928789138793945	CD8+ Tmem	T cells	lung	SCLC-A
1.1370151042938232	-4.584143161773682	CD8+ Tmem	T cells	liver	SCLC-N
9.401995658874512	-2.957129955291748	Tgd	T cells	pleural_effusion	SCLC-A
2.8457303047180176	1.9019328355789185	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.362849712371826	-6.658313751220703	CD4+ Tconv	T cells	lung	SCLC-A
2.8488211631774902	1.9156854152679443	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.24689295887947083	1.31470787525177	CD4+ Tconv	T cells	axilla	SCLC-N
-1.8249348402023315	10.33400821685791	Mono/Mφ	Myeloid	lung	SCLC-A
-6.1474809646606445	-6.462585926055908	CD4+ Tconv	T cells	lung	SCLC-A
-12.741209030151367	1.0483574867248535	B cell	B cell	LN	SCLC-A
-2.5807089805603027	10.911786079406738	Mono/Mφ	Myeloid	LN	SCLC-A
1.9013090133666992	1.5793437957763672	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.2552683353424072	-1.906414270401001	CD8+ Tmem	T cells	lung	SCLC-A
-0.3225393295288086	-0.8156857490539551	CD4+ Tconv	T cells	LN	SCLC-P
1.9288544654846191	0.9375035166740417	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
4.989682674407959	9.852805137634277	Neutrophil	Myeloid	liver	SCLC-A
-0.4993257522583008	-4.428426265716553	CD4+ Tconv	T cells	liver	SCLC-A
2.577289342880249	1.9316242933273315	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.6232516765594482	1.5401471853256226	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.8455519676208496	0.15098336338996887	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
2.9440536499023438	1.4179599285125732	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.463937520980835	-4.262777805328369	CD8+ Tmem	T cells	liver	SCLC-N
2.7036080360412598	0.35422027111053467	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-9.075921058654785	6.730548858642578	pDC	Myeloid	pleural_effusion	SCLC-A
2.2471210956573486	-1.0180847644805908	CD8+ Tmem	T cells	lung	SCLC-A
8.475110054016113	-2.674654722213745	Tgd	T cells	pleural_effusion	SCLC-A
5.482647895812988	10.463563919067383	Neutrophil	Myeloid	LN	SCLC-A
-2.0392448902130127	10.615015983581543	Mono/Mφ	Myeloid	LN	SCLC-A
-12.326107025146484	1.2734849452972412	B cell	B cell	lung	SCLC-A
-1.7411161661148071	-3.0949692726135254	CD4+ Tconv	T cells	liver	SCLC-N
1.8214240074157715	-0.9319829344749451	CD4+ Tconv	T cells	lung	SCLC-A
2.848334789276123	-0.9127147793769836	CD8+ Tmem	T cells	lung	SCLC-A
2.4489011764526367	1.9692133665084839	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.2642924785614014	-0.7600547671318054	CD4+ Tconv	T cells	lung	SCLC-A
7.183376789093018	-2.6752877235412598	NK	NK	lung	SCLC-A
-7.597949028015137	-6.203329563140869	CD8+ Tmem	T cells	lung	SCLC-A
-12.503613471984863	1.075628399848938	B cell	B cell	LN	SCLC-A
2.025909900665283	1.7784799337387085	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.832775592803955	-5.9146318435668945	CD4+ Tconv	T cells	lung	SCLC-A
-6.354550838470459	-6.644935607910156	CD4+ Tconv	T cells	lung	SCLC-A
-0.49098628759384155	-4.805042743682861	CD4+ Tconv	T cells	liver	SCLC-A
0.3575845956802368	1.5063989162445068	CD4+ Tconv	T cells	axilla	SCLC-N
-6.407436370849609	-6.577124118804932	CD4+ Tconv	T cells	lung	SCLC-A
2.1567108631134033	-3.8630552291870117	CD8+ Teff	T cells	lung	SCLC-A
-12.40561294555664	1.036281943321228	B cell	B cell	lung	SCLC-A
-8.283064842224121	-6.052142143249512	CD8+ Texh	T cells	lung	SCLC-A
8.614021301269531	-2.9158356189727783	Tgd	T cells	pleural_effusion	SCLC-A
2.6866157054901123	-1.9162241220474243	CD4+ Treg	T cells	lung	SCLC-A
0.4055902659893036	-0.46418026089668274	CD4+ Tconv	T cells	LN	SCLC-A
1.4620100259780884	-5.844177722930908	CD8+ Tmem	T cells	liver	SCLC-A
-0.013959681615233421	1.2759127616882324	CD8+ Tmem	T cells	pleural_effusion	SCLC-N
8.200610160827637	-1.495560646057129	NK	NK	LN	SCLC-A
-6.30474853515625	-6.508950233459473	CD8+ Tmem	T cells	lung	SCLC-A
2.5134732723236084	1.7872294187545776	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
7.836259365081787	-1.8626190423965454	NK	NK	LN	SCLC-A
1.1029088497161865	-4.9427571296691895	CD8+ Tmem	T cells	liver	SCLC-N
-2.746190071105957	11.004134178161621	Mono/Mφ	Myeloid	LN	SCLC-A
2.7146029472351074	-1.0575491189956665	CD8+ Teff	T cells	lung	SCLC-A
8.403718948364258	-2.562063455581665	Tgd	T cells	pleural_effusion	SCLC-A
-6.457867622375488	-6.175012111663818	CD4+ Tconv	T cells	lung	SCLC-A
-6.166833400726318	-5.996049880981445	CD4+ Tconv	T cells	lung	SCLC-A
5.515064716339111	11.854057312011719	Neutrophil	Myeloid	LN	SCLC-A
8.4777679443359375	-3.134993076324463	Tgd	T cells	pleural_effusion	SCLC-A
-3.9829742908477783	9.684412956237793	Mono/Mφ	Myeloid	lung	SCLC-A
4.9723405838012695	9.876446723937988	Neutrophil	Myeloid	liver	SCLC-A
-12.396088600158691	1.1673433780670166	B cell	B cell	lung	SCLC-A
1.5102640390396118	-0.8300930261611938	CD4+ Tconv	T cells	lung	SCLC-A
-4.068576812744141	9.569009780883789	Mono/Mφ	Myeloid	LN	SCLC-N
2.1472606658935547	-4.062266826629639	CD8+ Tmem	T cells	lung	SCLC-A
-2.1099023818969727	-1.8614639043807983	CD4+ Treg	T cells	lung	SCLC-A
2.971174716949463	-2.1510400772094727	CD8+ Tmem	T cells	lung	SCLC-A
2.2582452297210693	1.7660040855407715	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.2201029062271118	8.9833345413208	Mono/Mφ	Myeloid	LN	SCLC-A
-6.808864116668701	-5.981189250946045	CD4+ Tconv	T cells	lung	SCLC-A
0.21970902383327484	-5.273216724395752	CD8+ Tmem	T cells	liver	SCLC-N
-6.297930717468262	-6.5972089767456055	CD4+ Tconv	T cells	lung	SCLC-A
5.5731120109558105	10.36153793334961	Neutrophil	Myeloid	LN	SCLC-A
5.396986961364746	10.634159088134766	Neutrophil	Myeloid	LN	SCLC-A
4.748274326324463	10.895256996154785	Neutrophil	Myeloid	LN	SCLC-A
0.8172371983528137	-0.814701497554779	CD8+ Tmem	T cells	lung	SCLC-A
2.2047300338745117	-3.85176944732666	CD8+ Teff	T cells	lung	SCLC-N
2.875839948654175	-0.11560335010290146	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-0.3314943313598633	-3.964301824569702	CD4+ Tconv	T cells	liver	SCLC-A
2.476005792617798	1.6705408096313477	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-9.084492683410645	6.748859405517578	pDC	Myeloid	pleural_effusion	SCLC-A
-5.475954055786133	-6.096124172210693	CD8+ Tmem	T cells	lung	SCLC-A
2.9761221408843994	0.010030151344835758	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
2.4491782188415527	-4.2189130783081055	CD8+ Tmem	T cells	liver	SCLC-N
3.083824872970581	-6.0124969482421875	CD8+ Teff	T cells	LN	SCLC-A
2.084244728088379	1.6710764169692993	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.804813385009766	-6.017827033996582	CD4+ Tconv	T cells	lung	SCLC-A
8.218476295471191	-2.231322765350342	NK	NK	lung	SCLC-A
1.2672712802886963	-5.17568826675415	CD8+ Texh	T cells	lung	SCLC-A
9.5205535888671875	-2.8409459590911865	Tgd	T cells	pleural_effusion	SCLC-A
-12.77851390838623	0.9467149972915649	B cell	B cell	LN	SCLC-A
2.5909481048583984	-4.644779205322266	CD8+ Tmem	T cells	liver	SCLC-N
-2.1919105052948	10.392313003540039	Mono/Mφ	Myeloid	pleural_effusion	SCLC-A
2.0773842334747314	1.7662149667739868	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.363558292388916	-1.9583415985107422	CD8+ Tmem	T cells	lung	SCLC-A
-2.0130796432495117	-1.579692006111145	CD4+ Treg	T cells	lung	SCLC-A
3.071671724319458	-1.3645206689834595	CD8+ Tmem	T cells	lung	SCLC-A
-7.795258522033691	-5.888477325439453	CD8+ Tmem	T cells	lung	SCLC-A
7.637973308563232	-0.3660827875137329	NK	NK	lung	SCLC-A
2.4800868034362793	1.8846515417099	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.507194519042969	-2.930013418197632	Tgd	T cells	pleural_effusion	SCLC-A
1.2079509496688843	-0.6606857776641846	CD4+ Tconv	T cells	lung	SCLC-A
2.9267890453338623	1.6255539655685425	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.698892831802368	-1.012454867362976	CD8+ Tmem	T cells	lung	SCLC-A
1.6620326042175293	-5.579600811004639	CD8+ Tmem	T cells	liver	SCLC-A
0.5268685221672058	-0.20315799117088318	CD4+ Tconv	T cells	LN	SCLC-A
-1.4787935018539429	8.984895706176758	Mono/Mφ	Myeloid	lung	SCLC-A
-12.862814903259277	0.9053483605384827	B cell	B cell	LN	SCLC-A
-3.907294988632202	10.296893119812012	Mono/Mφ	Myeloid	liver	SCLC-A
-7.73271369934082	-6.432987213134766	CD8+ Tmem	T cells	lung	SCLC-A
2.9500863552093506	0.0758388414978981	CD8+ Teff	T cells	pleural_effusion	SCLC-A
-7.512735366821289	-6.1923828125	CD8+ Tmem	T cells	lung	SCLC-A
2.3894901275634766	1.832975149154663	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.6260021924972534	-3.731605291366577	CD8+ Tmem	T cells	LN	SCLC-N
2.1991326808929443	-4.774120807647705	CD8+ Tmem	T cells	liver	SCLC-N
8.309944152832031	-3.0588955879211426	Tgd	T cells	pleural_effusion	SCLC-A
8.673576354980469	-2.600613594055176	Tgd	T cells	pleural_effusion	SCLC-A
5.562868595123291	10.278301239013672	Neutrophil	Myeloid	lung	SCLC-A
1.7043163776397705	0.040163230150938034	CD8+ Tmem	T cells	LN	SCLC-A
2.9201645851135254	1.1250189542770386	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.965734004974365	-6.342151165008545	CD8+ Tmem	T cells	lung	SCLC-A
5.416694641113281	10.632861137390137	Neutrophil	Myeloid	LN	SCLC-A
2.4291367530822754	1.0538290739059448	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
4.872686862945557	9.983755111694336	Neutrophil	Myeloid	liver	SCLC-A
2.849409818649292	1.7994582653045654	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.974902629852295	-1.5737361907958984	CD4+ Treg	T cells	lung	SCLC-A
0.36646124720573425	7.961857318878174	CD4+ Tconv	T cells	LN	SCLC-A
1.7950173616409302	-4.729653835296631	CD8+ Tmem	T cells	liver	SCLC-N
5.241613388061523	9.919487953186035	Neutrophil	Myeloid	lung	SCLC-A
3.487133264541626	-2.1245641708374023	CD8+ Tmem	T cells	lung	SCLC-A
3.9297592639923096	-5.340850353240967	CD8+ Teff	T cells	LN	SCLC-A
2.2887299060821533	-4.654613018035889	CD8+ Tmem	T cells	liver	SCLC-N
2.9617505073547363	0.9649525880813599	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.627928733825684	-2.884187936782837	Tgd	T cells	pleural_effusion	SCLC-A
-2.2017178535461426	-2.8371787071228027	CD4+ Treg	T cells	lung	SCLC-A
-1.2194805145263672	-3.313011407852173	CD4+ Tconv	T cells	liver	SCLC-N
0.8697424530982971	-0.68048495054245	CD4+ Tconv	T cells	lung	SCLC-A
2.8583571910858154	-2.0072426795959473	CD8+ Tmem	T cells	lung	SCLC-A
-6.300608158111572	-6.584293365478516	CD4+ Tconv	T cells	lung	SCLC-A
2.008763074874878	1.5032142400741577	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.822699069976807	-5.947624683380127	CD8+ Tmem	T cells	lung	SCLC-A
7.305089473724365	-2.594046115875244	NK	NK	lung	SCLC-A
0.10731082409620285	1.0096853971481323	CD4+ Tconv	T cells	lung	SCLC-A
-1.0205891132354736	-4.660896301269531	CD4+ Tconv	T cells	liver	SCLC-A
-0.6070812344551086	-1.490742802619934	CD4+ Tconv	T cells	LN	SCLC-A
-6.350384712219238	-6.6878533363342285	CD4+ Tconv	T cells	lung	SCLC-A
2.865191698074341	-0.2594171166419983	CD8+ Tmem	T cells	LN	SCLC-A
8.429754257202148	-3.129880428314209	Tgd	T cells	pleural_effusion	SCLC-A
1.4170299768447876	-0.7478305697441101	CD4+ Tconv	T cells	lung	SCLC-A
-0.5664020776748657	-4.174340724945068	CD4+ Tconv	T cells	liver	SCLC-A
1.8439830541610718	-0.8380776643753052	CD4+ Tconv	T cells	lung	SCLC-A
2.7229771614074707	-1.3468226194381714	CD8+ Tmem	T cells	lung	SCLC-A
8.049070358276367	-1.69192373752594	NK	NK	lung	SCLC-A
1.3520255088806152	0.34165406227111816	CD8+ Tmem	T cells	lung	SCLC-A
6.988365650177002	-2.638655424118042	NK	NK	lung	SCLC-A
2.3411552906036377	0.4179603159427643	CD8+ Tmem	T cells	LN	SCLC-A
-2.012849807739258	8.802325248718262	Mono/Mφ	Myeloid	lung	SCLC-A
2.74326753616333	0.04570244252681732	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
2.6087965965270996	1.6611021757125854	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.399516105651855	-2.998361110687256	Tgd	T cells	pleural_effusion	SCLC-A
